"","X","POVI","Date","HR","Tb_predict","Tb_obs"
"6547",6547,"POVI_45","2019-02-07",17,41.3,38
"6548",6548,"POVI_45","2019-02-07",18,40.1,37.5
"6549",6549,"POVI_45","2019-02-07",19,38.8,37
"6550",6550,"POVI_45","2019-02-07",20,38,36
"6551",6551,"POVI_45","2019-02-07",21,36.6,35.5
"6552",6552,"POVI_45","2019-02-07",22,35.1,34.5
"6553",6553,"POVI_45","2019-02-07",23,34.2,33.5
"6554",6554,"POVI_45","2019-02-08",0,33.4,32.5
"6555",6555,"POVI_45","2019-02-08",1,32.4,31.5
"6556",6556,"POVI_45","2019-02-08",2,31.6,31
"6557",6557,"POVI_45","2019-02-08",3,30.6,30
"6558",6558,"POVI_45","2019-02-08",4,29.8,29.5
"6559",6559,"POVI_45","2019-02-08",5,29.1,28.5
"6560",6560,"POVI_45","2019-02-08",6,30,27.5
"6561",6561,"POVI_45","2019-02-08",7,31.7,28
"6562",6562,"POVI_45","2019-02-08",8,34,29
"6563",6563,"POVI_45","2019-02-08",9,37.5,30.5
"6564",6564,"POVI_45","2019-02-08",10,38.7,33.5
"6565",6565,"POVI_45","2019-02-08",11,40.2,34.5
"6566",6566,"POVI_45","2019-02-08",12,42,36
"6567",6567,"POVI_45","2019-02-08",13,43,37.5
"6568",6568,"POVI_45","2019-02-08",14,43.4,38.5
"6569",6569,"POVI_45","2019-02-08",15,43.8,39
"6570",6570,"POVI_45","2019-02-08",16,43.9,39.5
"6571",6571,"POVI_45","2019-02-08",17,43.2,40
"6572",6572,"POVI_45","2019-02-08",18,42.2,39.5
"6573",6573,"POVI_45","2019-02-08",19,41.2,39.5
"6574",6574,"POVI_45","2019-02-08",20,39.6,38.5
"6575",6575,"POVI_45","2019-02-08",21,37.5,37.5
"6576",6576,"POVI_45","2019-02-08",22,35.9,36
"6577",6577,"POVI_45","2019-02-08",23,35.6,34.5
"6578",6578,"POVI_45","2019-02-09",0,35.6,34
"6579",6579,"POVI_45","2019-02-09",1,34.5,33.5
"6580",6580,"POVI_45","2019-02-09",2,33.5,32.5
"6581",6581,"POVI_45","2019-02-09",3,32.6,31.5
"6582",6582,"POVI_45","2019-02-09",4,32,30.5
"6583",6583,"POVI_45","2019-02-09",5,29.1,30
"6584",6584,"POVI_45","2019-02-09",6,30.5,27.5
"6585",6585,"POVI_45","2019-02-09",7,33.1,28.5
"6586",6586,"POVI_45","2019-02-09",8,48.8,30.5
"6587",6587,"POVI_45","2019-02-09",9,41,35
"6588",6588,"POVI_45","2019-02-09",10,38.9,37.5
"6589",6589,"POVI_45","2019-02-09",11,39.3,35.5
"6590",6590,"POVI_45","2019-02-09",12,40.7,35
"6591",6591,"POVI_45","2019-02-09",13,42,36
"6592",6592,"POVI_45","2019-02-09",14,43.2,37.5
"6593",6593,"POVI_45","2019-02-09",15,43.6,38.5
"6594",6594,"POVI_45","2019-02-09",16,43.6,39.5
"6595",6595,"POVI_45","2019-02-09",17,40.8,39.5
"6596",6596,"POVI_45","2019-02-09",18,40,37.5
"6597",6597,"POVI_45","2019-02-09",19,36.2,37
"6598",6598,"POVI_45","2019-02-09",20,34.2,35
"6599",6599,"POVI_45","2019-02-09",21,32.4,32.5
"6600",6600,"POVI_45","2019-02-09",22,31.4,31.5
"6601",6601,"POVI_45","2019-02-09",23,30.2,30.5
"6602",6602,"POVI_45","2019-02-10",0,29.2,29.5
"6603",6603,"POVI_45","2019-02-10",1,28.2,28.5
"6604",6604,"POVI_45","2019-02-10",2,27.6,27.5
"6605",6605,"POVI_45","2019-02-10",3,26.7,26.5
"6606",6606,"POVI_45","2019-02-10",4,26.1,26
"6607",6607,"POVI_45","2019-02-10",5,26.1,25.5
"6608",6608,"POVI_45","2019-02-10",6,27.9,25.5
"6609",6609,"POVI_45","2019-02-10",7,28.5,26
"6610",6610,"POVI_45","2019-02-10",8,29.3,26.5
"6611",6611,"POVI_45","2019-02-10",9,29.9,27
"6612",6612,"POVI_45","2019-02-10",10,31,27.5
"6613",6613,"POVI_45","2019-02-10",11,32.7,28
"6614",6614,"POVI_45","2019-02-10",12,34.8,29
"6615",6615,"POVI_45","2019-02-10",13,37,30.5
"6616",6616,"POVI_45","2019-02-10",14,38.9,32.5
"6617",6617,"POVI_45","2019-02-10",15,40.3,34.5
"6618",6618,"POVI_45","2019-02-10",16,41.4,36
"6619",6619,"POVI_45","2019-02-10",17,41.5,37
"6620",6620,"POVI_45","2019-02-10",18,40.5,37
"6621",6621,"POVI_45","2019-02-10",19,38.4,37
"6622",6622,"POVI_45","2019-02-10",20,36.4,36
"6623",6623,"POVI_45","2019-02-10",21,33.8,34
"6624",6624,"POVI_45","2019-02-10",22,32,32.5
"6625",6625,"POVI_45","2019-02-10",23,30.6,31
"6626",6626,"POVI_45","2019-02-11",0,29.4,29.5
"6627",6627,"POVI_45","2019-02-11",1,28,28.5
"6628",6628,"POVI_45","2019-02-11",2,26.4,27
"6629",6629,"POVI_45","2019-02-11",3,25.1,25.5
"6630",6630,"POVI_45","2019-02-11",4,23.9,24.5
"6631",6631,"POVI_45","2019-02-11",5,23.3,23.5
"6632",6632,"POVI_45","2019-02-11",6,24.7,23
"6633",6633,"POVI_45","2019-02-11",7,26.4,24
"6634",6634,"POVI_45","2019-02-11",8,27.5,24.5
"6635",6635,"POVI_45","2019-02-11",9,29,25
"6636",6636,"POVI_45","2019-02-11",10,31.7,26
"6637",6637,"POVI_45","2019-02-11",11,34.2,27.5
"6638",6638,"POVI_45","2019-02-11",12,36.6,29.5
"6639",6639,"POVI_45","2019-02-11",13,38.4,31.5
"6640",6640,"POVI_45","2019-02-11",14,39.9,33
"6641",6641,"POVI_45","2019-02-11",15,41.3,34.5
"6642",6642,"POVI_45","2019-02-11",16,42,36
"6643",6643,"POVI_45","2019-02-11",17,41.8,37
"6644",6644,"POVI_45","2019-02-11",18,40.5,37.5
"6645",6645,"POVI_45","2019-02-11",19,39.4,37
"6646",6646,"POVI_45","2019-02-11",20,36,36
"6647",6647,"POVI_45","2019-02-11",21,32.8,33.5
"6648",6648,"POVI_45","2019-02-11",22,31.1,31.5
"6649",6649,"POVI_45","2019-02-11",23,29.5,29.5
"6650",6650,"POVI_45","2019-02-12",0,27.9,28
"6651",6651,"POVI_45","2019-02-12",1,26.2,26.5
"6652",6652,"POVI_45","2019-02-12",2,25.1,25.5
"6653",6653,"POVI_45","2019-02-12",3,24.6,24.5
"6654",6654,"POVI_45","2019-02-12",4,23.9,23.5
"6655",6655,"POVI_45","2019-02-12",5,23.9,23
"6656",6656,"POVI_45","2019-02-12",6,25.6,23
"6657",6657,"POVI_45","2019-02-12",7,27.8,24.5
"6658",6658,"POVI_45","2019-02-12",8,29.2,25.5
"6659",6659,"POVI_45","2019-02-12",9,30.4,26.5
"6660",6660,"POVI_45","2019-02-12",10,33,27.5
"6661",6661,"POVI_45","2019-02-12",11,35.1,29.5
"6662",6662,"POVI_45","2019-02-12",12,37.6,31.5
"6663",6663,"POVI_45","2019-02-12",13,39.6,33
"6664",6664,"POVI_45","2019-02-12",14,41.4,35
"6665",6665,"POVI_45","2019-02-12",15,42.7,36.5
"6666",6666,"POVI_45","2019-02-12",16,44,38
"6667",6667,"POVI_45","2019-02-12",17,43.9,39.5
"6668",6668,"POVI_45","2019-02-12",18,42.2,39.5
"6669",6669,"POVI_45","2019-02-12",19,39.3,39
"6670",6670,"POVI_45","2019-02-12",20,37.8,37
"6671",6671,"POVI_45","2019-02-12",21,35.4,35.5
"6672",6672,"POVI_45","2019-02-12",22,33.7,33.5
"6673",6673,"POVI_45","2019-02-12",23,32.4,32
"6674",6674,"POVI_45","2019-02-13",0,31.7,31
"6675",6675,"POVI_45","2019-02-13",1,33.2,30
"6676",6676,"POVI_45","2019-02-13",2,33.7,30.5
"6677",6677,"POVI_45","2019-02-13",3,33.6,31
"6678",6678,"POVI_45","2019-02-13",4,33.3,31
"6679",6679,"POVI_45","2019-02-13",5,29.6,30.5
"6680",6680,"POVI_45","2019-02-13",6,31.5,27.5
"6681",6681,"POVI_45","2019-02-13",7,28.3,28
"6682",6682,"POVI_45","2019-02-13",8,31.2,26
"6683",6683,"POVI_45","2019-02-13",9,32.2,28.5
"6684",6684,"POVI_45","2019-02-13",10,33.2,29.5
"6685",6685,"POVI_45","2019-02-13",11,34.5,30
"6686",6686,"POVI_45","2019-02-13",12,36.3,31
"6687",6687,"POVI_45","2019-02-13",13,38,32
"6688",6688,"POVI_45","2019-02-13",14,39,33
"6689",6689,"POVI_45","2019-02-13",15,39.9,34.5
"6690",6690,"POVI_45","2019-02-13",16,40.3,35.5
"6691",6691,"POVI_45","2019-02-13",17,39.4,36
"6692",6692,"POVI_45","2019-02-13",18,37.9,35.5
"6693",6693,"POVI_45","2019-02-13",19,34.9,35
"6694",6694,"POVI_45","2019-02-13",20,33.1,33.5
"6695",6695,"POVI_45","2019-02-13",21,31.4,32
"6696",6696,"POVI_45","2019-02-13",22,30,30.5
"6697",6697,"POVI_45","2019-02-13",23,28.6,29
"6698",6698,"POVI_45","2019-02-14",0,27.8,28
"6699",6699,"POVI_45","2019-02-14",1,26.3,27
"6700",6700,"POVI_45","2019-02-14",2,25.7,26
"6701",6701,"POVI_45","2019-02-14",3,24.7,25
"6702",6702,"POVI_45","2019-02-14",4,23.8,24.5
"6703",6703,"POVI_45","2019-02-14",5,23.1,23.5
"6704",6704,"POVI_45","2019-02-14",6,23.5,22.5
"6705",6705,"POVI_45","2019-02-14",7,23.9,22.5
"6706",6706,"POVI_45","2019-02-14",8,24.6,22.5
"6707",6707,"POVI_45","2019-02-14",9,25.6,23
"6708",6708,"POVI_45","2019-02-14",10,27,23
"6709",6709,"POVI_45","2019-02-14",11,29,24
"6710",6710,"POVI_45","2019-02-14",12,31.4,25
"6711",6711,"POVI_45","2019-02-14",13,33.9,27
"6712",6712,"POVI_45","2019-02-14",14,36.4,28.5
"6713",6713,"POVI_45","2019-02-14",15,38.2,30.5
"6714",6714,"POVI_45","2019-02-14",16,39.2,32.5
"6715",6715,"POVI_45","2019-02-14",17,39.3,33.5
"6716",6716,"POVI_45","2019-02-14",18,38.1,34.5
"6717",6717,"POVI_45","2019-02-14",19,36.7,34.5
"6718",6718,"POVI_45","2019-02-14",20,34.5,33.5
"6719",6719,"POVI_45","2019-02-14",21,32,31.5
"6720",6720,"POVI_45","2019-02-14",22,30.4,30
"6721",6721,"POVI_45","2019-02-14",23,29.3,29
"6722",6722,"POVI_45","2019-02-15",0,28.3,28
"6723",6723,"POVI_45","2019-02-15",1,27.5,27
"6724",6724,"POVI_45","2019-02-15",2,26.5,26
"6725",6725,"POVI_45","2019-02-15",3,25.9,25.5
"6726",6726,"POVI_45","2019-02-15",4,25.1,24.5
"6727",6727,"POVI_45","2019-02-15",5,24.4,24
"6728",6728,"POVI_45","2019-02-15",6,24,23.5
"6729",6729,"POVI_45","2019-02-15",7,25.9,23
"6730",6730,"POVI_45","2019-02-15",8,28.9,23.5
"6731",6731,"POVI_45","2019-02-15",9,32.4,25
"6732",6732,"POVI_45","2019-02-15",10,34.9,28
"6733",6733,"POVI_45","2019-02-15",11,36.5,29.5
"6734",6734,"POVI_45","2019-02-15",12,38.3,31
"6735",6735,"POVI_45","2019-02-15",13,39.8,32.5
"6736",6736,"POVI_45","2019-02-15",14,41.1,34
"6737",6737,"POVI_45","2019-02-15",15,42.2,35.5
"6738",6738,"POVI_45","2019-02-15",16,42.4,37
"6739",6739,"POVI_45","2019-02-15",17,42.6,37.5
"6740",6740,"POVI_45","2019-02-15",18,42.4,38
"6741",6741,"POVI_45","2019-02-15",19,41.8,38.5
"6742",6742,"POVI_45","2019-02-15",20,40.7,38
"6743",6743,"POVI_45","2019-02-15",21,39.2,37.5
"6744",6744,"POVI_45","2019-02-15",22,38.1,36.5
"6745",6745,"POVI_45","2019-02-15",23,36.9,36
"6746",6746,"POVI_45","2019-02-16",0,36.1,35
"6747",6747,"POVI_45","2019-02-16",1,35.2,34
"6748",6748,"POVI_45","2019-02-16",2,34.6,33.5
"6749",6749,"POVI_45","2019-02-16",3,33.9,32.5
"6750",6750,"POVI_45","2019-02-16",4,33,32
"6751",6751,"POVI_45","2019-02-16",5,32.4,31.5
"6752",6752,"POVI_45","2019-02-16",6,33.1,31
"6753",6753,"POVI_45","2019-02-16",7,34,31
"6754",6754,"POVI_45","2019-02-16",8,35.4,31
"6755",6755,"POVI_45","2019-02-16",9,37,32.5
"6756",6756,"POVI_45","2019-02-16",10,38.8,33.5
"6757",6757,"POVI_45","2019-02-16",11,40.6,34.5
"6758",6758,"POVI_45","2019-02-16",12,41.4,36
"6759",6759,"POVI_45","2019-02-16",13,41.9,36.5
"6760",6760,"POVI_45","2019-02-16",14,42.5,37
"6761",6761,"POVI_45","2019-02-16",15,41.4,37.5
"6762",6762,"POVI_45","2019-02-16",16,43.3,38
"6763",6763,"POVI_45","2019-02-16",17,42.5,39.5
"6764",6764,"POVI_45","2019-02-16",18,40.6,39
"6765",6765,"POVI_45","2019-02-16",19,38.5,37.5
"6766",6766,"POVI_45","2019-02-16",20,37.6,36
"6767",6767,"POVI_45","2019-02-16",21,36.6,35
"6768",6768,"POVI_45","2019-02-16",22,35.3,34
"6769",6769,"POVI_45","2019-02-16",23,34.5,33.5
"6770",6770,"POVI_45","2019-02-17",0,33.5,32.5
"6771",6771,"POVI_45","2019-02-17",1,33,32
"6772",6772,"POVI_45","2019-02-17",2,32.9,31
"6773",6773,"POVI_45","2019-02-17",3,32.1,31
"6774",6774,"POVI_45","2019-02-17",4,31.3,30
"6775",6775,"POVI_45","2019-02-17",5,30.4,29.5
"6776",6776,"POVI_45","2019-02-17",6,31.4,29
"6777",6777,"POVI_45","2019-02-17",7,33,29.5
"6778",6778,"POVI_45","2019-02-17",8,34.8,30
"6779",6779,"POVI_45","2019-02-17",9,36.9,31.5
"6780",6780,"POVI_45","2019-02-17",10,38.7,33
"6781",6781,"POVI_45","2019-02-17",11,40.2,34
"6782",6782,"POVI_45","2019-02-17",12,41.6,35.5
"6783",6783,"POVI_45","2019-02-17",13,42.8,36.5
"6784",6784,"POVI_45","2019-02-17",14,43.2,37.5
"6785",6785,"POVI_45","2019-02-17",15,43.4,38.5
"6786",6786,"POVI_45","2019-02-17",16,43.2,39
"6787",6787,"POVI_45","2019-02-17",17,42.1,39
"6788",6788,"POVI_45","2019-02-17",18,39.5,38.5
"6789",6789,"POVI_45","2019-02-17",19,39.1,37
"6790",6790,"POVI_45","2019-02-17",20,38.6,37
"6791",6791,"POVI_45","2019-02-17",21,37.2,36
"6792",6792,"POVI_45","2019-02-17",22,35.6,35
"6793",6793,"POVI_45","2019-02-17",23,34.5,34
"6794",6794,"POVI_45","2019-02-18",0,33.5,33
"6795",6795,"POVI_45","2019-02-18",1,31.9,32
"6796",6796,"POVI_45","2019-02-18",2,31.4,31
"6797",6797,"POVI_45","2019-02-18",3,30.8,30.5
"6798",6798,"POVI_45","2019-02-18",4,30.1,29.5
"6799",6799,"POVI_45","2019-02-18",5,29.3,29
"6800",6800,"POVI_45","2019-02-18",6,31.3,28.5
"6801",6801,"POVI_45","2019-02-18",7,32.2,29
"6802",6802,"POVI_45","2019-02-18",8,36.4,29.5
"6803",6803,"POVI_45","2019-02-18",9,38.8,33.5
"6804",6804,"POVI_45","2019-02-18",10,39.9,35
"6805",6805,"POVI_45","2019-02-18",11,41.1,35
"6806",6806,"POVI_45","2019-02-18",12,41.4,36
"6807",6807,"POVI_45","2019-02-18",13,42.7,36.5
"6808",6808,"POVI_45","2019-02-18",14,44.3,37.5
"6809",6809,"POVI_45","2019-02-18",15,44.6,39
"6810",6810,"POVI_45","2019-02-18",16,45.2,39.5
"6811",6811,"POVI_45","2019-02-18",17,45.1,40.5
"6812",6812,"POVI_45","2019-02-18",18,43.4,41
"6813",6813,"POVI_45","2019-02-18",19,41.6,40.5
"6814",6814,"POVI_45","2019-02-18",20,39.2,39
"6815",6815,"POVI_45","2019-02-18",21,36.9,36.5
"6816",6816,"POVI_45","2019-02-18",22,35.4,34.5
"6817",6817,"POVI_45","2019-02-18",23,33.9,33.5
"6818",6818,"POVI_45","2019-02-19",0,34.8,32
"6819",6819,"POVI_45","2019-02-19",1,34.4,32
"6820",6820,"POVI_45","2019-02-19",2,32.7,31.5
"6821",6821,"POVI_45","2019-02-19",3,31.7,30.5
"6822",6822,"POVI_45","2019-02-19",4,31.9,29.5
"6823",6823,"POVI_45","2019-02-19",5,30.9,29.5
"6824",6824,"POVI_45","2019-02-19",6,33,29
"6825",6825,"POVI_45","2019-02-19",7,33.9,30.5
"6826",6826,"POVI_45","2019-02-19",8,34.9,31
"6827",6827,"POVI_45","2019-02-19",9,36,32
"6828",6828,"POVI_45","2019-02-19",10,37.4,32.5
"6829",6829,"POVI_45","2019-02-19",11,39.5,33.5
"6830",6830,"POVI_45","2019-02-19",12,41.6,35
"6831",6831,"POVI_45","2019-02-19",13,43.4,36.5
"6832",6832,"POVI_45","2019-02-19",14,44.9,38
"6833",6833,"POVI_45","2019-02-19",15,46,39.5
"6834",6834,"POVI_45","2019-02-19",16,46.7,40.5
"6835",6835,"POVI_45","2019-02-19",17,45.9,41.5
"6836",6836,"POVI_45","2019-02-19",18,42.3,41.5
"6837",6837,"POVI_45","2019-02-19",19,39,39
"6838",6838,"POVI_45","2019-02-19",20,37.6,36.5
"6839",6839,"POVI_45","2019-02-19",21,35.7,35
"6840",6840,"POVI_45","2019-02-19",22,33.8,33.5
"6841",6841,"POVI_45","2019-02-19",23,32.1,31.5
"6842",6842,"POVI_45","2019-02-20",0,30.7,30.5
"6843",6843,"POVI_45","2019-02-20",1,29.5,29
"6844",6844,"POVI_45","2019-02-20",2,28,28
"6845",6845,"POVI_45","2019-02-20",3,26.8,26.5
"6846",6846,"POVI_45","2019-02-20",4,25.6,25.5
"6847",6847,"POVI_45","2019-02-20",5,25.4,24.5
"6848",6848,"POVI_45","2019-02-20",6,28.7,24
"6849",6849,"POVI_45","2019-02-20",7,29.4,26.5
"6850",6850,"POVI_45","2019-02-20",8,30.1,27.5
"6851",6851,"POVI_45","2019-02-20",9,31.1,28
"6852",6852,"POVI_45","2019-02-20",10,32.7,28.5
"6853",6853,"POVI_45","2019-02-20",11,35.3,29
"6854",6854,"POVI_45","2019-02-20",12,37.8,30.5
"6855",6855,"POVI_45","2019-02-20",13,39.5,32.5
"6856",6856,"POVI_45","2019-02-20",14,40.9,34
"6857",6857,"POVI_45","2019-02-20",15,41.7,35.5
"6858",6858,"POVI_45","2019-02-20",16,42.2,36.5
"6859",6859,"POVI_45","2019-02-20",17,42,37.5
"6860",6860,"POVI_45","2019-02-20",18,40.1,37.5
"6861",6861,"POVI_45","2019-02-20",19,34.8,37
"6862",6862,"POVI_45","2019-02-20",20,32.6,34
"6863",6863,"POVI_45","2019-02-20",21,31.1,32
"6864",6864,"POVI_45","2019-02-20",22,30.2,30.5
"6865",6865,"POVI_45","2019-02-20",23,29.2,29.5
"6866",6866,"POVI_45","2019-02-21",0,27.9,28.5
"6867",6867,"POVI_45","2019-02-21",1,27.1,27.5
"6868",6868,"POVI_45","2019-02-21",2,26.6,26.5
"6869",6869,"POVI_45","2019-02-21",3,25.8,26
"6870",6870,"POVI_45","2019-02-21",4,24.9,25
"6871",6871,"POVI_45","2019-02-21",5,24.6,24.5
"6872",6872,"POVI_45","2019-02-21",6,27.2,24
"6873",6873,"POVI_45","2019-02-21",7,28.1,25.5
"6874",6874,"POVI_45","2019-02-21",8,28.7,26
"6875",6875,"POVI_45","2019-02-21",9,29.5,26.5
"6876",6876,"POVI_45","2019-02-21",10,30.8,27
"6877",6877,"POVI_45","2019-02-21",11,33,27.5
"6878",6878,"POVI_45","2019-02-21",12,35.6,28.5
"6879",6879,"POVI_45","2019-02-21",13,37.9,30.5
"6880",6880,"POVI_45","2019-02-21",14,39.9,32
"6881",6881,"POVI_45","2019-02-21",15,41.4,34
"6882",6882,"POVI_45","2019-02-21",16,42.4,35.5
"6883",6883,"POVI_45","2019-02-21",17,42.4,37
"6884",6884,"POVI_45","2019-02-21",18,41.5,37.5
"6885",6885,"POVI_45","2019-02-21",19,38.2,37.5
"6886",6886,"POVI_45","2019-02-21",20,35.7,35.5
"6887",6887,"POVI_45","2019-02-21",21,33.7,33.5
"6888",6888,"POVI_45","2019-02-21",22,32.2,32
"6889",6889,"POVI_45","2019-02-21",23,31.4,30.5
"6890",6890,"POVI_45","2019-02-22",0,30.9,30
"6891",6891,"POVI_45","2019-02-22",1,30.4,29
"6892",6892,"POVI_45","2019-02-22",2,30.3,29
"6893",6893,"POVI_45","2019-02-22",3,30.2,28.5
"6894",6894,"POVI_45","2019-02-22",4,29.8,28.5
"6895",6895,"POVI_45","2019-02-22",5,29.3,28
"6896",6896,"POVI_45","2019-02-22",6,31,27.5
"6897",6897,"POVI_45","2019-02-22",7,38.3,28.5
"6898",6898,"POVI_45","2019-02-22",8,38.8,33.5
"6899",6899,"POVI_45","2019-02-22",9,41.8,34.5
"6900",6900,"POVI_45","2019-02-22",10,38.9,37.5
"6901",6901,"POVI_45","2019-02-22",11,38.9,35
"6902",6902,"POVI_45","2019-02-22",12,40,35
"6903",6903,"POVI_45","2019-02-22",13,41.5,36
"6904",6904,"POVI_45","2019-02-22",14,42.3,37
"6905",6905,"POVI_45","2019-02-22",15,43.1,38
"6906",6906,"POVI_45","2019-02-22",16,43.6,38.5
"6907",6907,"POVI_45","2019-02-22",17,42,39.5
"6908",6908,"POVI_45","2019-02-22",18,42.5,39
"6909",6909,"POVI_45","2019-02-22",19,36.8,38.5
"6910",6910,"POVI_45","2019-02-22",20,34.9,35.5
"6911",6911,"POVI_45","2019-02-22",21,33.5,33.5
"6912",6912,"POVI_45","2019-02-22",22,32.3,32
"6913",6913,"POVI_45","2019-02-22",23,31.9,31
"6914",6914,"POVI_45","2019-02-23",0,31.4,30.5
"6915",6915,"POVI_45","2019-02-23",1,30.4,30
"6916",6916,"POVI_45","2019-02-23",2,29.7,29
"6917",6917,"POVI_45","2019-02-23",3,28.8,28.5
"6918",6918,"POVI_45","2019-02-23",4,27.7,27.5
"6919",6919,"POVI_45","2019-02-23",5,27,26.5
"6920",6920,"POVI_45","2019-02-23",6,28,26
"6921",6921,"POVI_45","2019-02-23",7,35.1,25.5
"6922",6922,"POVI_45","2019-02-23",8,39.5,31
"6923",6923,"POVI_45","2019-02-23",9,36.8,31.5
"6924",6924,"POVI_45","2019-02-23",10,34.2,33
"6925",6925,"POVI_45","2019-02-23",11,35.2,31
"6926",6926,"POVI_45","2019-02-23",12,36.7,31.5
"6927",6927,"POVI_45","2019-02-23",13,38.3,32.5
"6928",6928,"POVI_45","2019-02-23",14,39.4,34
"6929",6929,"POVI_45","2019-02-23",15,40.5,35
"6930",6930,"POVI_45","2019-02-23",16,41,36
"6931",6931,"POVI_45","2019-02-23",17,39.7,36.5
"6932",6932,"POVI_45","2019-02-23",18,38.8,36.5
"6933",6933,"POVI_45","2019-02-23",19,36.2,35.5
"6934",6934,"POVI_45","2019-02-23",20,35.1,34
"6935",6935,"POVI_45","2019-02-23",21,33.2,33
"6936",6936,"POVI_45","2019-02-23",22,31.8,32
"6937",6937,"POVI_45","2019-02-23",23,30.4,30.5
"6938",6938,"POVI_45","2019-02-24",0,29.6,29.5
"6939",6939,"POVI_45","2019-02-24",1,29.7,28.5
"6940",6940,"POVI_45","2019-02-24",2,29.4,28
"6941",6941,"POVI_45","2019-02-24",3,29.1,28
"6942",6942,"POVI_45","2019-02-24",4,28.2,27.5
"6943",6943,"POVI_45","2019-02-24",5,26.5,27
"6944",6944,"POVI_45","2019-02-24",6,25.5,24.5
"6945",6945,"POVI_45","2019-02-24",7,28.6,23
"6946",6946,"POVI_45","2019-02-24",8,30.1,26
"6947",6947,"POVI_45","2019-02-24",9,31.6,27
"6948",6948,"POVI_45","2019-02-24",10,33.6,28.5
"6949",6949,"POVI_45","2019-02-24",11,35.3,29.5
"6950",6950,"POVI_45","2019-02-24",12,36.8,31
"6951",6951,"POVI_45","2019-02-24",13,38.1,32
"6952",6952,"POVI_45","2019-02-24",14,39.2,33.5
"6953",6953,"POVI_45","2019-02-24",15,40.3,34.5
"6954",6954,"POVI_45","2019-02-24",16,40.3,35.5
"6955",6955,"POVI_45","2019-02-24",17,40.2,36
"6956",6956,"POVI_45","2019-02-24",18,36.6,36.5
"6957",6957,"POVI_45","2019-02-24",19,34.7,34
"6958",6958,"POVI_45","2019-02-24",20,33.5,32
"6959",6959,"POVI_45","2019-02-24",21,31.9,31
"6960",6960,"POVI_45","2019-02-24",22,30.6,30
"6961",6961,"POVI_45","2019-02-24",23,29.8,29
"6962",6962,"POVI_45","2019-02-25",0,29,28
"6963",6963,"POVI_45","2019-02-25",1,28.4,27
"6964",6964,"POVI_45","2019-02-25",2,27.7,26.5
"6965",6965,"POVI_45","2019-02-25",3,27.3,26
"6966",6966,"POVI_45","2019-02-25",4,26.5,25.5
"6967",6967,"POVI_45","2019-02-25",5,26.1,25
"6968",6968,"POVI_45","2019-02-25",6,26.7,24.5
"6969",6969,"POVI_45","2019-02-25",7,29.3,24
"6970",6970,"POVI_45","2019-02-25",8,32.5,26
"6971",6971,"POVI_45","2019-02-25",9,35,29.5
"6972",6972,"POVI_45","2019-02-25",10,35,31.5
"6973",6973,"POVI_45","2019-02-25",11,36.7,31
"6974",6974,"POVI_45","2019-02-25",12,37.5,32
"6975",6975,"POVI_45","2019-02-25",13,38.8,33
"6976",6976,"POVI_45","2019-02-25",14,40.1,34
"6977",6977,"POVI_45","2019-02-25",15,40.7,35
"6978",6978,"POVI_45","2019-02-25",16,41.3,36
"6979",6979,"POVI_45","2019-02-25",17,41.2,37
"6980",6980,"POVI_45","2019-02-25",18,36.6,37
"6981",6981,"POVI_45","2019-02-25",19,35.8,34
"6982",6982,"POVI_45","2019-02-25",20,34.8,33
"6983",6983,"POVI_45","2019-02-25",21,33.5,32
"6984",6984,"POVI_45","2019-02-25",22,32.4,31
"6985",6985,"POVI_45","2019-02-25",23,31.5,30
"6986",6986,"POVI_45","2019-02-26",0,30.7,29
"6987",6987,"POVI_45","2019-02-26",1,29.9,28.5
"6988",6988,"POVI_45","2019-02-26",2,29.1,28
"6989",6989,"POVI_45","2019-02-26",3,27.9,27
"6990",6990,"POVI_45","2019-02-26",4,27.2,26.5
"6991",6991,"POVI_45","2019-02-26",5,26.3,26
"6992",6992,"POVI_45","2019-02-26",6,26.4,25
"6993",6993,"POVI_45","2019-02-26",7,30.1,24
"6994",6994,"POVI_45","2019-02-26",8,33.7,27
"6995",6995,"POVI_45","2019-02-26",9,37.1,30
"6996",6996,"POVI_45","2019-02-26",10,36.2,32.5
"6997",6997,"POVI_45","2019-02-26",11,37.2,32.5
"6998",6998,"POVI_45","2019-02-26",12,38.3,33
"6999",6999,"POVI_45","2019-02-26",13,39.6,34
"7000",7000,"POVI_45","2019-02-26",14,40.9,35
"7001",7001,"POVI_45","2019-02-26",15,41.2,36
"7002",7002,"POVI_45","2019-02-26",16,41.2,36.5
"7003",7003,"POVI_45","2019-02-26",17,40.6,37
"7004",7004,"POVI_45","2019-02-26",18,38.3,36.5
"7005",7005,"POVI_45","2019-02-26",19,36.4,35.5
"7006",7006,"POVI_45","2019-02-26",20,34.5,33
"7007",7007,"POVI_45","2019-02-26",21,33.5,31.5
"7008",7008,"POVI_45","2019-02-26",22,32.6,31
"7009",7009,"POVI_45","2019-02-26",23,31.9,30
"7010",7010,"POVI_45","2019-02-27",0,31.2,29.5
"7011",7011,"POVI_45","2019-02-27",1,30.4,29
"7012",7012,"POVI_45","2019-02-27",2,29.6,28
"7013",7013,"POVI_45","2019-02-27",3,28.8,27.5
"7014",7014,"POVI_45","2019-02-27",4,28.2,27
